月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量
8,63000,臺北市,6300100,松山區,自強里,1463044
8,63000,臺北市,6300100,松山區,龍田里,1225510
8,63000,臺北市,6300100,松山區,復勢里,2858397
8,63000,臺北市,6300100,松山區,中華里,1602938
8,63000,臺北市,6300100,松山區,東勢里,1991162
8,63000,臺北市,6300100,松山區,吉祥里,4141504
8,63000,臺北市,6300100,松山區,東光里,3244331
8,63000,臺北市,6300100,松山區,莊敬里,1038663
8,63000,臺北市,6300100,松山區,新益里,1352215
8,63000,臺北市,6300100,松山區,鵬程里,2260345
8,63000,臺北市,6300100,松山區,美仁里,1377660
8,63000,臺北市,6300100,松山區,福成里,1237680
8,63000,臺北市,6300100,松山區,中崙里,1590970
8,63000,臺北市,6300100,松山區,新東里,1630489
8,63000,臺北市,6300100,松山區,安平里,3708039
8,63000,臺北市,6300100,松山區,松基里,2339836
8,63000,臺北市,6300100,松山區,敦化里,--
8,63000,臺北市,6300100,松山區,復源里,--
8,63000,臺北市,6300100,松山區,東昌里,--
8,63000,臺北市,6300100,松山區,民有里,--
8,63000,臺北市,6300100,松山區,精忠里,7
8,63000,臺北市,6300100,松山區,富錦里,--
8,63000,臺北市,6300100,松山區,東榮里,11
8,63000,臺北市,6300100,松山區,復建里,1984
8,63000,臺北市,6300100,松山區,吉仁里,4476
8,63000,臺北市,6300100,松山區,民福里,114488
8,63000,臺北市,6300100,松山區,富泰里,1889339
8,63000,臺北市,6300100,松山區,復盛里,2851565
8,63000,臺北市,6300100,松山區,三民里,1330638
8,63000,臺北市,6300100,松山區,介壽里,1637304
8,63000,臺北市,6300100,松山區,中正里,1914729
8,63000,臺北市,6300100,松山區,新聚里,4024222
8,63000,臺北市,6300100,松山區,慈祐里,3531101
8,63000,臺北市,6300200,信義區,三張里,4266787
8,63000,臺北市,6300200,信義區,六合里,2800671
8,63000,臺北市,6300200,信義區,三犁里,2841420
8,63000,臺北市,6300200,信義區,惠安里,2466223
8,63000,臺北市,6300200,信義區,泰和里,2642596
8,63000,臺北市,6300200,信義區,景新里,3149990
8,63000,臺北市,6300200,信義區,中興里,1109425
8,63000,臺北市,6300200,信義區,西村里,1509652
8,63000,臺北市,6300200,信義區,正和里,1931791
8,63000,臺北市,6300200,信義區,四育里,2369568
8,63000,臺北市,6300200,信義區,雙和里,818995
8,63000,臺北市,6300200,信義區,景聯里,414696
8,63000,臺北市,6300200,信義區,興隆里,424020
8,63000,臺北市,6300200,信義區,永吉里,2086522
8,63000,臺北市,6300200,信義區,景勤里,4764
8,63000,臺北市,6300200,信義區,黎安里,4119
8,63000,臺北市,6300200,信義區,五全里,468
8,63000,臺北市,6300200,信義區,國業里,25
8,63000,臺北市,6300200,信義區,松隆里,--
8,63000,臺北市,6300200,信義區,松光里,26
8,63000,臺北市,6300200,信義區,中坡里,--
8,63000,臺北市,6300200,信義區,中行里,--
8,63000,臺北市,6300200,信義區,大道里,--
8,63000,臺北市,6300200,信義區,大仁里,18
8,63000,臺北市,6300200,信義區,嘉興里,1
8,63000,臺北市,6300200,信義區,黎順里,10
8,63000,臺北市,6300200,信義區,長春里,--
8,63000,臺北市,6300200,信義區,四維里,--
8,63000,臺北市,6300200,信義區,永春里,--
8,63000,臺北市,6300200,信義區,新仁里,--
8,63000,臺北市,6300200,信義區,興雅里,119
8,63000,臺北市,6300200,信義區,廣居里,--
8,63000,臺北市,6300200,信義區,安康里,444
8,63000,臺北市,6300200,信義區,黎忠里,--
8,63000,臺北市,6300200,信義區,六藝里,573
8,63000,臺北市,6300200,信義區,富台里,687
8,63000,臺北市,6300200,信義區,黎平里,119
8,63000,臺北市,6300200,信義區,敦厚里,1817
8,63000,臺北市,6300200,信義區,松友里,993
8,63000,臺北市,6300200,信義區,雅祥里,2071813
8,63000,臺北市,6300200,信義區,五常里,1623909
8,63000,臺北市,6300300,大安區,仁愛里,40
8,63000,臺北市,6300300,大安區,德安里,6706
8,63000,臺北市,6300300,大安區,群英里,--
8,63000,臺北市,6300300,大安區,仁慈里,10210
8,63000,臺北市,6300300,大安區,群賢里,--
8,63000,臺北市,6300300,大安區,龍雲里,--
8,63000,臺北市,6300300,大安區,住安里,--
8,63000,臺北市,6300300,大安區,大學里,3134110
8,63000,臺北市,6300300,大安區,龍坡里,1268874
8,63000,臺北市,6300300,大安區,正聲里,2651396
8,63000,臺北市,6300300,大安區,黎孝里,2973702
8,63000,臺北市,6300300,大安區,民炤里,4022871
8,63000,臺北市,6300300,大安區,光信里,2140126
8,63000,臺北市,6300300,大安區,芳和里,2108007
8,63000,臺北市,6300300,大安區,虎嘯里,1977005
8,63000,臺北市,6300300,大安區,黎元里,1337448
8,63000,臺北市,6300300,大安區,和安里,2711114
8,63000,臺北市,6300300,大安區,黎和里,1834106
8,63000,臺北市,6300300,大安區,學府里,374869
8,63000,臺北市,6300300,大安區,華聲里,2366718
8,63000,臺北市,6300300,大安區,錦泰里,195400
8,63000,臺北市,6300300,大安區,龍安里,2475974
8,63000,臺北市,6300300,大安區,古風里,588203
8,63000,臺北市,6300300,大安區,永康里,1619702
8,63000,臺北市,6300300,大安區,古莊里,43640
8,63000,臺北市,6300300,大安區,車層里,8010
8,63000,臺北市,6300300,大安區,誠安里,949468
8,63000,臺北市,6300300,大安區,光武里,3610
8,63000,臺北市,6300300,大安區,民輝里,129389
8,63000,臺北市,6300300,大安區,建倫里,--
8,63000,臺北市,6300300,大安區,龍生里,--
8,63000,臺北市,6300300,大安區,臥龍里,56
