月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量_2012
1,63000,臺北市,6300100,松山區,民有里,--
1,63000,臺北市,6300100,松山區,東榮里,--
1,63000,臺北市,6300100,松山區,民福里,--
1,63000,臺北市,6300100,松山區,富錦里,--
1,63000,臺北市,6300100,松山區,精忠里,126
1,63000,臺北市,6300100,松山區,三民里,352
1,63000,臺北市,6300100,松山區,中華里,89
1,63000,臺北市,6300100,松山區,東昌里,--
1,63000,臺北市,6300100,松山區,龍田里,--
1,63000,臺北市,6300100,松山區,莊敬里,40
1,63000,臺北市,6300100,松山區,新益里,--
1,63000,臺北市,6300100,松山區,新東里,7
1,63000,臺北市,6300100,松山區,敦化里,1650688
1,63000,臺北市,6300100,松山區,吉仁里,963873
1,63000,臺北市,6300100,松山區,復建里,1045958
1,63000,臺北市,6300100,松山區,復源里,718693
1,63000,臺北市,6300100,松山區,中崙里,4861
1,63000,臺北市,6300100,松山區,吉祥里,5
1,63000,臺北市,6300100,松山區,松基里,--
1,63000,臺北市,6300100,松山區,復勢里,740
1,63000,臺北市,6300100,松山區,福成里,--
1,63000,臺北市,6300100,松山區,新聚里,--
1,63000,臺北市,6300100,松山區,美仁里,--
1,63000,臺北市,6300100,松山區,富泰里,--
1,63000,臺北市,6300100,松山區,介壽里,--
1,63000,臺北市,6300100,松山區,東光里,13
1,63000,臺北市,6300100,松山區,東勢里,57
1,63000,臺北市,6300100,松山區,安平里,36
1,63000,臺北市,6300100,松山區,鵬程里,--
1,63000,臺北市,6300100,松山區,自強里,--
1,63000,臺北市,6300100,松山區,復盛里,12136
1,63000,臺北市,6300100,松山區,中正里,1461211
1,63000,臺北市,6300100,松山區,慈祐里,60320
1,63000,臺北市,6300200,信義區,興雅里,--
1,63000,臺北市,6300200,信義區,敦厚里,374
1,63000,臺北市,6300200,信義區,中行里,634090
1,63000,臺北市,6300200,信義區,中坡里,447887
1,63000,臺北市,6300200,信義區,六藝里,483034
1,63000,臺北市,6300200,信義區,大仁里,739891
1,63000,臺北市,6300200,信義區,廣居里,1866898
1,63000,臺北市,6300200,信義區,松光里,1185125
1,63000,臺北市,6300200,信義區,五常里,--
1,63000,臺北市,6300200,信義區,黎平里,1771953
1,63000,臺北市,6300200,信義區,永吉里,3688
1,63000,臺北市,6300200,信義區,四育里,5170
1,63000,臺北市,6300200,信義區,三犁里,10360
1,63000,臺北市,6300200,信義區,六合里,--
1,63000,臺北市,6300200,信義區,雅祥里,--
1,63000,臺北市,6300200,信義區,西村里,--
1,63000,臺北市,6300200,信義區,正和里,--
1,63000,臺北市,6300200,信義區,興隆里,624844
1,63000,臺北市,6300200,信義區,景新里,271
1,63000,臺北市,6300200,信義區,惠安里,1513
1,63000,臺北市,6300200,信義區,泰和里,1456
1,63000,臺北市,6300200,信義區,三張里,4102
1,63000,臺北市,6300200,信義區,四維里,1115651
1,63000,臺北市,6300200,信義區,松隆里,477065
1,63000,臺北市,6300200,信義區,國業里,1695774
1,63000,臺北市,6300200,信義區,景聯里,1031097
1,63000,臺北市,6300200,信義區,永春里,1271462
1,63000,臺北市,6300200,信義區,松友里,1396384
1,63000,臺北市,6300200,信義區,黎忠里,1115648
1,63000,臺北市,6300200,信義區,雙和里,1261398
1,63000,臺北市,6300200,信義區,景勤里,963926
1,63000,臺北市,6300200,信義區,黎順里,1166755
1,63000,臺北市,6300200,信義區,富台里,1075410
1,63000,臺北市,6300200,信義區,黎安里,374437
1,63000,臺北市,6300200,信義區,長春里,1180735
1,63000,臺北市,6300200,信義區,五全里,1188913
1,63000,臺北市,6300200,信義區,嘉興里,887886
1,63000,臺北市,6300200,信義區,大道里,1533880
1,63000,臺北市,6300200,信義區,中興里,583067
1,63000,臺北市,6300200,信義區,安康里,3909615
1,63000,臺北市,6300200,信義區,新仁里,1188247
1,63000,臺北市,6300300,大安區,法治里,1242131
1,63000,臺北市,6300300,大安區,新龍里,1339666
1,63000,臺北市,6300300,大安區,光武里,2681566
1,63000,臺北市,6300300,大安區,芳和里,2131
1,63000,臺北市,6300300,大安區,學府里,430251
1,63000,臺北市,6300300,大安區,車層里,2219625
1,63000,臺北市,6300300,大安區,全安里,1434915
1,63000,臺北市,6300300,大安區,龍門里,1119044
1,63000,臺北市,6300300,大安區,龍生里,1444710
1,63000,臺北市,6300300,大安區,龍雲里,379585
1,63000,臺北市,6300300,大安區,龍淵里,1828091
1,63000,臺北市,6300300,大安區,臨江里,1158052
1,63000,臺北市,6300300,大安區,古風里,766818
1,63000,臺北市,6300300,大安區,龍陣里,1009352
1,63000,臺北市,6300300,大安區,福住里,1387531
1,63000,臺北市,6300300,大安區,古莊里,2090989
1,63000,臺北市,6300300,大安區,建倫里,2350980
1,63000,臺北市,6300300,大安區,仁慈里,2529
1,63000,臺北市,6300300,大安區,錦泰里,676028
1,63000,臺北市,6300300,大安區,光明里,809
1,63000,臺北市,6300300,大安區,群英里,49
1,63000,臺北市,6300300,大安區,和安里,101
1,63000,臺北市,6300300,大安區,德安里,19
1,63000,臺北市,6300300,大安區,義村里,1506161
1,63000,臺北市,6300300,大安區,龍安里,12047
1,63000,臺北市,6300300,大安區,敦安里,1910734
1,63000,臺北市,6300300,大安區,正聲里,7840
1,63000,臺北市,6300300,大安區,敦煌里,1781624
1,63000,臺北市,6300300,大安區,華聲里,--
1,63000,臺北市,6300300,大安區,黎元里,298023
1,63000,臺北市,6300300,大安區,龍坡里,80
1,63000,臺北市,6300300,大安區,大學里,7324
1,63000,臺北市,6300300,大安區,黎和里,4124
1,63000,臺北市,6300300,大安區,仁愛里,10688
1,63000,臺北市,6300300,大安區,黎孝里,1528
1,63000,臺北市,6300300,大安區,虎嘯里,5485
1,63000,臺北市,6300300,大安區,臥龍里,579175
1,63000,臺北市,6300300,大安區,住安里,411632
1,63000,臺北市,6300300,大安區,龍圖里,1802771
1,63000,臺北市,6300300,大安區,錦華里,1143439
1,63000,臺北市,6300300,大安區,錦安里,869664
1,63000,臺北市,6300300,大安區,民炤里,34498
1,63000,臺北市,6300300,大安區,永康里,68982
1,63000,臺北市,6300300,大安區,群賢里,481797
1,63000,臺北市,6300300,大安區,龍泉里,1267741
1,63000,臺北市,6300300,大安區,建安里,2011949
1,63000,臺北市,6300300,大安區,通安里,1427064
1,63000,臺北市,6300300,大安區,義安里,1783922
1,63000,臺北市,6300300,大安區,通化里,1714827
1,63000,臺北市,6300300,大安區,誠安里,757942
1,63000,臺北市,6300300,大安區,昌隆里,895879
1,63000,臺北市,6300300,大安區,光信里,1062491
1,63000,臺北市,6300300,大安區,民輝里,2493465
1,63000,臺北市,6300400,中山區,中吉里,--
1,63000,臺北市,6300400,中山區,中原里,586
1,63000,臺北市,6300400,中山區,江山里,33
1,63000,臺北市,6300400,中山區,朱馥里,351
1,63000,臺北市,6300400,中山區,江寧里,--
1,63000,臺北市,6300400,中山區,中央里,1515
1,63000,臺北市,6300400,中山區,大佳里,2182
1,63000,臺北市,6300400,中山區,大直里,2160165
1,63000,臺北市,6300400,中山區,劍潭里,896844
1,63000,臺北市,6300400,中山區,力行里,855644
1,63000,臺北市,6300400,中山區,朱崙里,1026459
1,63000,臺北市,6300400,中山區,圓山里,1061
1,63000,臺北市,6300400,中山區,正得里,14526
1,63000,臺北市,6300400,中山區,集英里,41162
1,63000,臺北市,6300400,中山區,下埤里,--
1,63000,臺北市,6300400,中山區,行政里,12744
1,63000,臺北市,6300400,中山區,行仁里,--
1,63000,臺北市,6300400,中山區,行孝里,--
1,63000,臺北市,6300400,中山區,新生里,--
1,63000,臺北市,6300400,中山區,龍洲里,--
1,63000,臺北市,6300400,中山區,朱園里,6067
1,63000,臺北市,6300400,中山區,聚葉里,569
1,63000,臺北市,6300400,中山區,新喜里,72
1,63000,臺北市,6300400,中山區,北安里,458948
1,63000,臺北市,6300400,中山區,復華里,--
1,63000,臺北市,6300400,中山區,興亞里,842
1,63000,臺北市,6300400,中山區,民安里,985236
1,63000,臺北市,6300400,中山區,金泰里,2603028
1,63000,臺北市,6300400,中山區,正義里,2154665
1,63000,臺北市,6300400,中山區,正守里,904034
1,63000,臺北市,6300400,中山區,聚盛里,249453
1,63000,臺北市,6300400,中山區,中山里,1961497
1,63000,臺北市,6300400,中山區,新福里,802653
1,63000,臺北市,6300400,中山區,康樂里,1128257
1,63000,臺北市,6300400,中山區,新庄里,1302999
1,63000,臺北市,6300400,中山區,埤頭里,623944
1,63000,臺北市,6300400,中山區,松江里,1057020
1,63000,臺北市,6300400,中山區,恆安里,1985568
1,63000,臺北市,6300400,中山區,中庄里,1593470
1,63000,臺北市,6300400,中山區,晴光里,2226989
1,63000,臺北市,6300400,中山區,成功里,2719183
1,63000,臺北市,6300400,中山區,永安里,2462703
1,63000,臺北市,6300500,中正區,永昌里,1222
1,63000,臺北市,6300500,中正區,板溪里,139021
1,63000,臺北市,6300500,中正區,幸福里,465
1,63000,臺北市,6300500,中正區,忠勤里,1182510
1,63000,臺北市,6300500,中正區,林興里,526
1,63000,臺北市,6300500,中正區,水源里,18
1,63000,臺北市,6300500,中正區,富水里,218
1,63000,臺北市,6300500,中正區,文盛里,--
1,63000,臺北市,6300500,中正區,龍興里,1
1,63000,臺北市,6300500,中正區,龍光里,--
1,63000,臺北市,6300500,中正區,龍福里,--
1,63000,臺北市,6300500,中正區,東門里,34
1,63000,臺北市,6300500,中正區,廈安里,643560
1,63000,臺北市,6300500,中正區,永功里,2700
1,63000,臺北市,6300500,中正區,南福里,15580
1,63000,臺北市,6300500,中正區,文祥里,1532468
1,63000,臺北市,6300500,中正區,建國里,182135
1,63000,臺北市,6300500,中正區,河堤里,1184541
1,63000,臺北市,6300500,中正區,文北里,439212
1,63000,臺北市,6300500,中正區,光復里,131417
1,63000,臺北市,6300500,中正區,新營里,1861853
1,63000,臺北市,6300500,中正區,螢雪里,980515
1,63000,臺北市,6300500,中正區,梅花里,1577699
1,63000,臺北市,6300500,中正區,頂東里,1594812
1,63000,臺北市,6300500,中正區,幸市里,31344
1,63000,臺北市,6300500,中正區,愛國里,708557
1,63000,臺北市,6300500,中正區,三愛里,2206470
1,63000,臺北市,6300500,中正區,南門里,628818
1,63000,臺北市,6300500,中正區,黎明里,1784601
1,63000,臺北市,6300500,中正區,網溪里,693951
1,63000,臺北市,6300500,中正區,螢圃里,1018349
1,63000,臺北市,6300600,大同區,延平里,970
1,63000,臺北市,6300600,大同區,建明里,11560
1,63000,臺北市,6300600,大同區,建泰里,121
1,63000,臺北市,6300600,大同區,南芳里,19
1,63000,臺北市,6300600,大同區,隆和里,--
1,63000,臺北市,6300600,大同區,蓬萊里,--
1,63000,臺北市,6300600,大同區,揚雅里,38
1,63000,臺北市,6300600,大同區,斯文里,32
1,63000,臺北市,6300600,大同區,景星里,798
1,63000,臺北市,6300600,大同區,國順里,16251
1,63000,臺北市,6300600,大同區,玉泉里,519090
1,63000,臺北市,6300600,大同區,大有里,28960
1,63000,臺北市,6300600,大同區,國慶里,814800
1,63000,臺北市,6300600,大同區,保安里,831006
1,63000,臺北市,6300600,大同區,至聖里,1007603
1,63000,臺北市,6300600,大同區,建功里,500925
1,63000,臺北市,6300600,大同區,光能里,991659
1,63000,臺北市,6300600,大同區,朝陽里,1340992
1,63000,臺北市,6300600,大同區,星明里,1105653
1,63000,臺北市,6300600,大同區,永樂里,1466605
1,63000,臺北市,6300600,大同區,重慶里,1305437
1,63000,臺北市,6300600,大同區,民權里,1348496
1,63000,臺北市,6300600,大同區,雙連里,1631632
1,63000,臺北市,6300600,大同區,老師里,1086570
1,63000,臺北市,6300600,大同區,鄰江里,1271343
1,63000,臺北市,6300700,萬華區,新和里,1362655
1,63000,臺北市,6300700,萬華區,新忠里,543073
1,63000,臺北市,6300700,萬華區,凌霄里,721993
1,63000,臺北市,6300700,萬華區,忠德里,863084
1,63000,臺北市,6300700,萬華區,錦德里,1205992
1,63000,臺北市,6300700,萬華區,孝德里,209073
1,63000,臺北市,6300700,萬華區,福星里,3746
1,63000,臺北市,6300700,萬華區,富民里,148521
1,63000,臺北市,6300700,萬華區,騰雲里,632297
1,63000,臺北市,6300700,萬華區,日祥里,79666
1,63000,臺北市,6300700,萬華區,日善里,719
1,63000,臺北市,6300700,萬華區,全德里,44
1,63000,臺北市,6300700,萬華區,保德里,--
1,63000,臺北市,6300700,萬華區,銘德里,24
1,63000,臺北市,6300700,萬華區,榮德里,71165
1,63000,臺北市,6300700,萬華區,壽德里,--
1,63000,臺北市,6300700,萬華區,興德里,37
1,63000,臺北市,6300700,萬華區,華中里,28
1,63000,臺北市,6300700,萬華區,新起里,265
1,63000,臺北市,6300700,萬華區,和平里,947
1,63000,臺北市,6300700,萬華區,和德里,3358
1,63000,臺北市,6300700,萬華區,新安里,751172
1,63000,臺北市,6300700,萬華區,糖廍里,1226484
1,63000,臺北市,6300700,萬華區,綠堤里,842213
1,63000,臺北市,6300700,萬華區,萬壽里,1066512
1,63000,臺北市,6300700,萬華區,華江里,1765181
1,63000,臺北市,6300700,萬華區,柳鄉里,678851
1,63000,臺北市,6300700,萬華區,福音里,343229
1,63000,臺北市,6300700,萬華區,頂碩里,1532891
1,63000,臺北市,6300700,萬華區,菜園里,655448
1,63000,臺北市,6300700,萬華區,富福里,1018083
1,63000,臺北市,6300700,萬華區,仁德里,409656
1,63000,臺北市,6300700,萬華區,雙園里,907694
1,63000,臺北市,6300700,萬華區,忠貞里,863104
1,63000,臺北市,6300700,萬華區,青山里,604687
1,63000,臺北市,6300700,萬華區,西門里,881321
1,63000,臺北市,6300800,文山區,華興里,468169
1,63000,臺北市,6300800,文山區,試院里,--
1,63000,臺北市,6300800,文山區,興得里,--
1,63000,臺北市,6300800,文山區,明義里,786916
1,63000,臺北市,6300800,文山區,順興里,1382940
1,63000,臺北市,6300800,文山區,明興里,1422536
1,63000,臺北市,6300800,文山區,忠順里,922332
1,63000,臺北市,6300800,文山區,興光里,265629
1,63000,臺北市,6300800,文山區,萬芳里,1947424
1,63000,臺北市,6300800,文山區,興家里,1491843
1,63000,臺北市,6300800,文山區,萬美里,1725116
1,63000,臺北市,6300800,文山區,樟樹里,930227
1,63000,臺北市,6300800,文山區,樟文里,1234602
1,63000,臺北市,6300800,文山區,興昌里,159552
1,63000,臺北市,6300800,文山區,興業里,--
1,63000,臺北市,6300800,文山區,興安里,--
1,63000,臺北市,6300800,文山區,興福里,--
1,63000,臺北市,6300800,文山區,興旺里,--
1,63000,臺北市,6300800,文山區,興泰里,--
1,63000,臺北市,6300800,文山區,景行里,--
1,63000,臺北市,6300800,文山區,景東里,--
1,63000,臺北市,6300800,文山區,景美里,--
1,63000,臺北市,6300800,文山區,景慶里,297
1,63000,臺北市,6300800,文山區,景仁里,--
1,63000,臺北市,6300800,文山區,景華里,--
1,63000,臺北市,6300800,文山區,萬有里,--
1,63000,臺北市,6300800,文山區,萬祥里,75
1,63000,臺北市,6300800,文山區,萬隆里,--
1,63000,臺北市,6300800,文山區,萬年里,--
1,63000,臺北市,6300800,文山區,萬和里,--
1,63000,臺北市,6300800,文山區,萬盛里,--
1,63000,臺北市,6300800,文山區,興豐里,--
1,63000,臺北市,6300800,文山區,興邦里,8880
1,63000,臺北市,6300800,文山區,樟腳里,1232593
1,63000,臺北市,6300800,文山區,老泉里,164520
1,63000,臺北市,6300800,文山區,樟新里,1145610
1,63000,臺北市,6300800,文山區,博嘉里,1397660
1,63000,臺北市,6300800,文山區,木新里,1940770
1,63000,臺北市,6300800,文山區,樟林里,1758071
1,63000,臺北市,6300800,文山區,木柵里,2175503
1,63000,臺北市,6300800,文山區,指南里,1006642
1,63000,臺北市,6300800,文山區,政大里,2107914
1,63000,臺北市,6300800,文山區,萬興里,2115596
1,63000,臺北市,6300900,南港區,玉成里,1169
1,63000,臺北市,6300900,南港區,西新里,484727
1,63000,臺北市,6300900,南港區,百福里,1035750
1,63000,臺北市,6300900,南港區,合成里,1718444
1,63000,臺北市,6300900,南港區,鴻福里,1054148
1,63000,臺北市,6300900,南港區,聯成里,1059164
1,63000,臺北市,6300900,南港區,萬福里,1066865
1,63000,臺北市,6300900,南港區,東新里,1326501
1,63000,臺北市,6300900,南港區,新富里,49020
1,63000,臺北市,6300900,南港區,新光里,1164
1,63000,臺北市,6300900,南港區,舊莊里,705
1,63000,臺北市,6300900,南港區,中研里,--
1,63000,臺北市,6300900,南港區,九如里,--
1,63000,臺北市,6300900,南港區,仁福里,1185466
1,63000,臺北市,6300900,南港區,中南里,28002
1,63000,臺北市,6300900,南港區,東明里,1186480
1,63000,臺北市,6300900,南港區,成福里,1157879
1,63000,臺北市,6300900,南港區,南港里,1213608
1,63000,臺北市,6300900,南港區,重陽里,1382604
1,63000,臺北市,6300900,南港區,三重里,1314838
1,63000,臺北市,6301000,內湖區,行善里,905
1,63000,臺北市,6301000,內湖區,週美里,265449
1,63000,臺北市,6301000,內湖區,石潭里,219146
1,63000,臺北市,6301000,內湖區,港富里,2114116
1,63000,臺北市,6301000,內湖區,港華里,1772842
1,63000,臺北市,6301000,內湖區,西安里,1453617
1,63000,臺北市,6301000,內湖區,麗山里,1300233
1,63000,臺北市,6301000,內湖區,瑞光里,931514
1,63000,臺北市,6301000,內湖區,湖濱里,2192777
1,63000,臺北市,6301000,內湖區,寶湖里,99102
1,63000,臺北市,6301000,內湖區,金龍里,96574
1,63000,臺北市,6301000,內湖區,葫洲里,--
1,63000,臺北市,6301000,內湖區,金湖里,156
1,63000,臺北市,6301000,內湖區,康寧里,172
1,63000,臺北市,6301000,內湖區,明湖里,--
1,63000,臺北市,6301000,內湖區,蘆洲里,--
1,63000,臺北市,6301000,內湖區,南湖里,--
1,63000,臺北市,6301000,內湖區,安湖里,--
1,63000,臺北市,6301000,內湖區,秀湖里,13000
1,63000,臺北市,6301000,內湖區,安泰里,--
1,63000,臺北市,6301000,內湖區,五分里,53
1,63000,臺北市,6301000,內湖區,東湖里,--
1,63000,臺北市,6301000,內湖區,樂康里,--
1,63000,臺北市,6301000,內湖區,內溝里,--
1,63000,臺北市,6301000,內湖區,碧山里,3661
1,63000,臺北市,6301000,內湖區,紫雲里,--
1,63000,臺北市,6301000,內湖區,清白里,--
1,63000,臺北市,6301000,內湖區,紫星里,--
1,63000,臺北市,6301000,內湖區,大湖里,--
1,63000,臺北市,6301000,內湖區,金瑞里,594515
1,63000,臺北市,6301000,內湖區,內湖里,1530597
1,63000,臺北市,6301000,內湖區,瑞陽里,1845707
1,63000,臺北市,6301000,內湖區,紫陽里,1927456
1,63000,臺北市,6301000,內湖區,港都里,1232608
1,63000,臺北市,6301000,內湖區,湖興里,1764869
1,63000,臺北市,6301000,內湖區,湖元里,1922709
1,63000,臺北市,6301000,內湖區,港墘里,1892524
1,63000,臺北市,6301000,內湖區,西康里,2919784
1,63000,臺北市,6301000,內湖區,西湖里,1972240
1,63000,臺北市,6301100,士林區,社新里,120
1,63000,臺北市,6301100,士林區,社子里,5120
1,63000,臺北市,6301100,士林區,社園里,538130
1,63000,臺北市,6301100,士林區,永倫里,956553
1,63000,臺北市,6301100,士林區,後港里,1782953
1,63000,臺北市,6301100,士林區,福中里,1425707
1,63000,臺北市,6301100,士林區,臨溪里,1439292
1,63000,臺北市,6301100,士林區,翠山里,764054
1,63000,臺北市,6301100,士林區,福佳里,1860903
1,63000,臺北市,6301100,士林區,福志里,1892610
1,63000,臺北市,6301100,士林區,福華里,1234166
1,63000,臺北市,6301100,士林區,明勝里,1079015
1,63000,臺北市,6301100,士林區,富光里,1091295
1,63000,臺北市,6301100,士林區,百齡里,1369807
1,63000,臺北市,6301100,士林區,芝山里,130825
1,63000,臺北市,6301100,士林區,東山里,1
1,63000,臺北市,6301100,士林區,三玉里,--
1,63000,臺北市,6301100,士林區,蘭雅里,--
1,63000,臺北市,6301100,士林區,蘭興里,--
1,63000,臺北市,6301100,士林區,天福里,--
1,63000,臺北市,6301100,士林區,天祿里,24
1,63000,臺北市,6301100,士林區,天壽里,--
1,63000,臺北市,6301100,士林區,天和里,--
1,63000,臺北市,6301100,士林區,天山里,--
1,63000,臺北市,6301100,士林區,天玉里,--
1,63000,臺北市,6301100,士林區,天母里,504
