月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量_2014
8,63000,臺北市,6300100,松山區,吉祥里,4051379
8,63000,臺北市,6300100,松山區,慈祐里,3381607
8,63000,臺北市,6300100,松山區,東光里,3302602
8,63000,臺北市,6300100,松山區,復盛里,2728991
8,63000,臺北市,6300100,松山區,自強里,3581703
8,63000,臺北市,6300100,松山區,新聚里,3925156
8,63000,臺北市,6300100,松山區,龍田里,2739252
8,63000,臺北市,6300100,松山區,介壽里,1583467
8,63000,臺北市,6300100,松山區,富泰里,1828824
8,63000,臺北市,6300100,松山區,鵬程里,2246673
8,63000,臺北市,6300100,松山區,安平里,3937693
8,63000,臺北市,6300100,松山區,三民里,1274770
8,63000,臺北市,6300100,松山區,民福里,90139
8,63000,臺北市,6300100,松山區,美仁里,1465275
8,63000,臺北市,6300100,松山區,民有里,1585
8,63000,臺北市,6300100,松山區,松基里,2475707
8,63000,臺北市,6300100,松山區,復源里,--
8,63000,臺北市,6300100,松山區,新東里,1674693
8,63000,臺北市,6300100,松山區,吉仁里,3495
8,63000,臺北市,6300100,松山區,敦化里,3980
8,63000,臺北市,6300100,松山區,富錦里,4900
8,63000,臺北市,6300100,松山區,精忠里,--
8,63000,臺北市,6300100,松山區,東昌里,--
8,63000,臺北市,6300100,松山區,復建里,4051
8,63000,臺北市,6300100,松山區,中華里,1739430
8,63000,臺北市,6300100,松山區,福成里,1210924
8,63000,臺北市,6300100,松山區,中正里,1976127
8,63000,臺北市,6300100,松山區,莊敬里,1133303
8,63000,臺北市,6300100,松山區,東榮里,36108
8,63000,臺北市,6300100,松山區,東勢里,2124598
8,63000,臺北市,6300100,松山區,復勢里,3031601
8,63000,臺北市,6300100,松山區,新益里,1396758
8,63000,臺北市,6300100,松山區,中崙里,1817979
8,63000,臺北市,6300200,信義區,雅祥里,1877711
8,63000,臺北市,6300200,信義區,六合里,2901685
8,63000,臺北市,6300200,信義區,永吉里,1843975
8,63000,臺北市,6300200,信義區,五常里,1448961
8,63000,臺北市,6300200,信義區,三張里,4324782
8,63000,臺北市,6300200,信義區,惠安里,2518689
8,63000,臺北市,6300200,信義區,四育里,2250480
8,63000,臺北市,6300200,信義區,中興里,1293591
8,63000,臺北市,6300200,信義區,正和里,2000068
8,63000,臺北市,6300200,信義區,西村里,1528871
8,63000,臺北市,6300200,信義區,嘉興里,--
8,63000,臺北市,6300200,信義區,景新里,3248209
8,63000,臺北市,6300200,信義區,興隆里,432765
8,63000,臺北市,6300200,信義區,黎順里,--
8,63000,臺北市,6300200,信義區,安康里,12605
8,63000,臺北市,6300200,信義區,廣居里,--
8,63000,臺北市,6300200,信義區,雙和里,861880
8,63000,臺北市,6300200,信義區,中坡里,--
8,63000,臺北市,6300200,信義區,興雅里,--
8,63000,臺北市,6300200,信義區,中行里,6470
8,63000,臺北市,6300200,信義區,黎安里,3297
8,63000,臺北市,6300200,信義區,景勤里,4615
8,63000,臺北市,6300200,信義區,富台里,711
8,63000,臺北市,6300200,信義區,國業里,3286
8,63000,臺北市,6300200,信義區,松隆里,849
8,63000,臺北市,6300200,信義區,大道里,--
8,63000,臺北市,6300200,信義區,大仁里,--
8,63000,臺北市,6300200,信義區,松光里,--
8,63000,臺北市,6300200,信義區,四維里,7366
8,63000,臺北市,6300200,信義區,永春里,19880
8,63000,臺北市,6300200,信義區,長春里,10080
8,63000,臺北市,6300200,信義區,黎忠里,15
8,63000,臺北市,6300200,信義區,黎平里,82
8,63000,臺北市,6300200,信義區,五全里,425
8,63000,臺北市,6300200,信義區,松友里,2000
8,63000,臺北市,6300200,信義區,泰和里,2903035
8,63000,臺北市,6300200,信義區,敦厚里,7267
8,63000,臺北市,6300200,信義區,六藝里,7834
8,63000,臺北市,6300200,信義區,景聯里,445815
8,63000,臺北市,6300200,信義區,三犁里,2973596
8,63000,臺北市,6300200,信義區,新仁里,57507
8,63000,臺北市,6300300,大安區,黎和里,1780088
8,63000,臺北市,6300300,大安區,仁愛里,4260135
8,63000,臺北市,6300300,大安區,大學里,3244313
8,63000,臺北市,6300300,大安區,德安里,2965971
8,63000,臺北市,6300300,大安區,群英里,2510505
8,63000,臺北市,6300300,大安區,黎孝里,3047715
8,63000,臺北市,6300300,大安區,住安里,1816067
8,63000,臺北市,6300300,大安區,和安里,2675978
8,63000,臺北市,6300300,大安區,龍雲里,1866659
8,63000,臺北市,6300300,大安區,仁慈里,2596866
8,63000,臺北市,6300300,大安區,龍坡里,1257662
8,63000,臺北市,6300300,大安區,車層里,40728
8,63000,臺北市,6300300,大安區,學府里,403521
8,63000,臺北市,6300300,大安區,民炤里,4271787
8,63000,臺北市,6300300,大安區,群賢里,2368316
8,63000,臺北市,6300300,大安區,建安里,9825
8,63000,臺北市,6300300,大安區,古莊里,35128
8,63000,臺北市,6300300,大安區,錦泰里,--
8,63000,臺北市,6300300,大安區,錦安里,901070
8,63000,臺北市,6300300,大安區,義安里,6760
8,63000,臺北市,6300300,大安區,黎元里,1406527
8,63000,臺北市,6300300,大安區,芳和里,2205843
8,63000,臺北市,6300300,大安區,龍安里,2594558
8,63000,臺北市,6300300,大安區,民輝里,112358
8,63000,臺北市,6300300,大安區,古風里,622145
8,63000,臺北市,6300300,大安區,誠安里,984035
8,63000,臺北市,6300300,大安區,義村里,--
8,63000,臺北市,6300300,大安區,華聲里,2398910
8,63000,臺北市,6300300,大安區,錦華里,1
8,63000,臺北市,6300300,大安區,龍圖里,--
8,63000,臺北市,6300300,大安區,龍生里,3341
8,63000,臺北市,6300300,大安區,福住里,502
8,63000,臺北市,6300300,大安區,龍泉里,3518
8,63000,臺北市,6300300,大安區,昌隆里,--
8,63000,臺北市,6300300,大安區,新龍里,--
8,63000,臺北市,6300300,大安區,龍陣里,6865
8,63000,臺北市,6300300,大安區,臨江里,--
8,63000,臺北市,6300300,大安區,法治里,28
8,63000,臺北市,6300300,大安區,敦煌里,1298
8,63000,臺北市,6300300,大安區,敦安里,11282
8,63000,臺北市,6300300,大安區,龍淵里,--
8,63000,臺北市,6300300,大安區,龍門里,--
8,63000,臺北市,6300300,大安區,光信里,2305753
8,63000,臺北市,6300300,大安區,通安里,12086
8,63000,臺北市,6300300,大安區,建倫里,16436
8,63000,臺北市,6300300,大安區,通化里,29912
8,63000,臺北市,6300300,大安區,全安里,42994
8,63000,臺北市,6300300,大安區,臥龍里,47597
8,63000,臺北市,6300300,大安區,光武里,50596
8,63000,臺北市,6300300,大安區,永康里,1709939
8,63000,臺北市,6300300,大安區,光明里,1506729
8,63000,臺北市,6300300,大安區,正聲里,2726578
8,63000,臺北市,6300300,大安區,虎嘯里,2266021
8,63000,臺北市,6300400,中山區,行政里,2590643
8,63000,臺北市,6300400,中山區,聚盛里,2595021
8,63000,臺北市,6300400,中山區,朱園里,3362796
8,63000,臺北市,6300400,中山區,龍洲里,1787352
8,63000,臺北市,6300400,中山區,新喜里,2230797
8,63000,臺北市,6300400,中山區,中山里,1015048
8,63000,臺北市,6300400,中山區,下埤里,3345068
8,63000,臺北市,6300400,中山區,興亞里,3568427
8,63000,臺北市,6300400,中山區,正得里,2968514
8,63000,臺北市,6300400,中山區,江山里,1325359
8,63000,臺北市,6300400,中山區,江寧里,1654401
